epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
67,0.939627468585968,0.15377536416053772,0.9370315074920654,0.22835345566272736
68,0.9434810280799866,0.14719675481319427,0.931034505367279,0.18252752721309662
69,0.9398415684700012,0.15897469222545624,0.9355322122573853,0.19895996153354645
70,0.9329907894134521,0.1693713515996933,0.9325337409973145,0.1879485547542572
71,0.9441233277320862,0.15188078582286835,0.9300349950790405,0.19844213128089905
72,0.9402697682380676,0.1529283970594406,0.9315342307090759,0.1775454729795456
73,0.939627468585968,0.15300202369689941,0.9260369539260864,0.18108820915222168
74,0.9417683482170105,0.1480334997177124,0.9320339560508728,0.18108050525188446
75,0.943909227848053,0.14429496228694916,0.9305347204208374,0.19111786782741547
76,0.9415542483329773,0.1488037407398224,0.9350324869155884,0.1947018951177597
77,0.9458360075950623,0.13974159955978394,0.933533251285553,0.18518990278244019
78,0.9449796676635742,0.13794007897377014,0.9320339560508728,0.20479248464107513
79,0.9406979084014893,0.14815348386764526,0.9360319972038269,0.16981148719787598
80,0.9411261081695557,0.14273135364055634,0.9345327615737915,0.21039129793643951
81,0.9469064474105835,0.14529471099376678,0.9370315074920654,0.1905185729265213
82,0.9505459070205688,0.13614000380039215,0.9435282349586487,0.17056463658809662
83,0.9374866485595703,0.14098399877548218,0.9260369539260864,0.21446895599365234
84,0.9460501074790955,0.143523707985878,0.9360319972038269,0.22744563221931458
85,0.9496895670890808,0.13650642335414886,0.9285357594490051,0.17683464288711548
86,0.9469064474105835,0.13904330134391785,0.9185407161712646,0.23649589717388153
87,0.9351316690444946,0.1552327573299408,0.929035484790802,0.2033417820930481
88,0.9409120082855225,0.14382432401180267,0.9255372285842896,0.21635201573371887
89,0.9486191272735596,0.13043420016765594,0.9380309581756592,0.18200884759426117
90,0.9424106478691101,0.14252428710460663,0.9360319972038269,0.1645643562078476
91,0.9462642073631287,0.14336900413036346,0.9240379929542542,0.1943775713443756
92,0.9391993284225464,0.16227342188358307,0.9285357594490051,0.20836760103702545
93,0.944765567779541,0.1420810967683792,0.933533251285553,0.19075940549373627
94,0.9443374276161194,0.13877557218074799,0.927036464214325,0.18059520423412323
95,0.9445514678955078,0.13965116441249847,0.9235382080078125,0.24162128567695618
96,0.944765567779541,0.14359569549560547,0.9250375032424927,0.1923813819885254
97,0.9449796676635742,0.13154172897338867,0.9275362491607666,0.2207755595445633
98,0.9471205472946167,0.14048515260219574,0.9395302534103394,0.16653503477573395
99,0.9479768872261047,0.13657218217849731,0.9390304684638977,0.16279539465904236
100,0.9443374276161194,0.13620314002037048,0.8975512385368347,0.31137073040008545
101,0.9411261081695557,0.14460442960262299,0.9295352101325989,0.1998462975025177
102,0.9475486874580383,0.13385620713233948,0.9370315074920654,0.1825868934392929
103,0.9473346471786499,0.13282762467861176,0.9315342307090759,0.1729854941368103
104,0.9428387880325317,0.14631840586662292,0.9400299787521362,0.1698896288871765
105,0.950760006904602,0.13579347729682922,0.9390304684638977,0.17094549536705017
106,0.9481909871101379,0.13312490284442902,0.9390304684638977,0.16947495937347412
107,0.9488332271575928,0.1294843852519989,0.9355322122573853,0.19122819602489471
108,0.9451937675476074,0.14075453579425812,0.9295352101325989,0.19778291881084442
109,0.945621907711029,0.1428062617778778,0.9300349950790405,0.19000141322612762
110,0.9417683482170105,0.14656829833984375,0.9370315074920654,0.1944907009601593
111,0.9466923475265503,0.1406468152999878,0.9285357594490051,0.18791618943214417
112,0.9479768872261047,0.1345030814409256,0.9320339560508728,0.17573507130146027
113,0.945621907711029,0.1341596245765686,0.9395302534103394,0.1673591583967209
114,0.9529008865356445,0.1282832771539688,0.9350324869155884,0.2042846977710724
115,0.9445514678955078,0.13846638798713684,0.9315342307090759,0.1833771914243698
116,0.9479768872261047,0.1335967779159546,0.9390304684638977,0.17649726569652557
117,0.9526867866516113,0.12924715876579285,0.9390304684638977,0.16895002126693726
118,0.9451937675476074,0.13793456554412842,0.947526216506958,0.1600029468536377
119,0.9484050273895264,0.13102050125598907,0.9365317225456238,0.18029996752738953
120,0.9475486874580383,0.12939749658107758,0.933533251285553,0.21763575077056885
121,0.9451937675476074,0.13629864156246185,0.9205397367477417,0.23609212040901184
122,0.9432669878005981,0.13203826546669006,0.9400299787521362,0.18604087829589844
123,0.9496895670890808,0.13092467188835144,0.9375312328338623,0.18424297869205475
124,0.9503318071365356,0.12666796147823334,0.9315342307090759,0.20951339602470398
125,0.9481909871101379,0.13931605219841003,0.9300349950790405,0.19643574953079224
126,0.9518304467201233,0.13072046637535095,0.9355322122573853,0.16730161011219025
127,0.9473346471786499,0.1307186782360077,0.9305347204208374,0.2124381959438324
128,0.949047327041626,0.12668052315711975,0.9375312328338623,0.2053530514240265
129,0.9539713263511658,0.12342879176139832,0.9430285096168518,0.19448606669902802
130,0.9505459070205688,0.1301494687795639,0.9255372285842896,0.21762090921401978
131,0.949047327041626,0.12812915444374084,0.9250375032424927,0.19759543240070343
132,0.9537572264671326,0.11322144418954849,0.9330334663391113,0.19120460748672485
133,0.9428387880325317,0.13672949373722076,0.9220389723777771,0.23769992589950562
134,0.9479768872261047,0.13225452601909637,0.9355322122573853,0.19965660572052002
135,0.9479768872261047,0.12785017490386963,0.9395302534103394,0.17687328159809113
136,0.9552558064460754,0.11219636350870132,0.9385307431221008,0.20508921146392822
137,0.9488332271575928,0.13238610327243805,0.9260369539260864,0.20596887171268463
138,0.9539713263511658,0.12371749430894852,0.9365317225456238,0.16496258974075317
139,0.9496895670890808,0.11879275739192963,0.9305347204208374,0.19460803270339966
140,0.9561122059822083,0.12039759010076523,0.9325337409973145,0.18998216092586517
141,0.9462642073631287,0.13601599633693695,0.9345327615737915,0.19038978219032288
142,0.9535431265830994,0.1194274052977562,0.933533251285553,0.2122623324394226
143,0.955041766166687,0.11999534070491791,0.9360319972038269,0.20270603895187378
144,0.9520445466041565,0.11536625772714615,0.9330334663391113,0.2525964081287384
145,0.9505459070205688,0.12424462288618088,0.9415292143821716,0.1872771978378296
146,0.9520445466041565,0.12318725138902664,0.9365317225456238,0.188959002494812
147,0.9509741067886353,0.12972481548786163,0.9340329766273499,0.2184991091489792
148,0.9503318071365356,0.12228970229625702,0.9415292143821716,0.19683748483657837
149,0.9514022469520569,0.12325237691402435,0.9325337409973145,0.17982903122901917
150,0.9546135663986206,0.11701841652393341,0.9320339560508728,0.2315446436405182
151,0.949903666973114,0.13695363700389862,0.9375312328338623,0.17989273369312286
152,0.9494754672050476,0.13458698987960815,0.9265367388725281,0.1886039823293686
153,0.9516163468360901,0.12503142654895782,0.9460269808769226,0.16366726160049438
154,0.9561122059822083,0.11439473927021027,0.929035484790802,0.1996983289718628
155,0.958253026008606,0.10595300048589706,0.9315342307090759,0.19024458527565002
156,0.9567544460296631,0.11628977209329605,0.9380309581756592,0.1767919957637787
157,0.9535431265830994,0.12327815592288971,0.9420289993286133,0.1744934618473053
158,0.9580389857292175,0.11017930507659912,0.933533251285553,0.17490148544311523
159,0.9514022469520569,0.1254248470067978,0.9330334663391113,0.17039893567562103
160,0.9554699063301086,0.11445097625255585,0.9145427346229553,0.21316814422607422
161,0.9516163468360901,0.11929230391979218,0.9375312328338623,0.17276833951473236
162,0.9546135663986206,0.1197676882147789,0.9260369539260864,0.20337599515914917
163,0.9524726867675781,0.11925271153450012,0.9260369539260864,0.2236040085554123
164,0.9556840062141418,0.116331547498703,0.9280359745025635,0.20475175976753235
165,0.9546135663986206,0.11366341263055801,0.9140429496765137,0.21013355255126953
166,0.9556840062141418,0.11406532675027847,0.9485257267951965,0.17018938064575195
167,0.9569685459136963,0.11282746493816376,0.9350324869155884,0.24148480594158173
168,0.9548276662826538,0.1127047911286354,0.9320339560508728,0.2070441097021103
169,0.9522586464881897,0.1151416003704071,0.9410294890403748,0.17418789863586426
170,0.9543994665145874,0.11740981787443161,0.9380309581756592,0.16569338738918304
171,0.9543994665145874,0.11284881830215454,0.9410294890403748,0.1841377466917038
172,0.9554699063301086,0.11508696526288986,0.9265367388725281,0.19010111689567566
173,0.9569685459136963,0.111566923558712,0.9370315074920654,0.17567211389541626
174,0.955041766166687,0.11646197736263275,0.9400299787521362,0.17476917803287506
175,0.9573966860771179,0.11419186741113663,0.933533251285553,0.2012132853269577
176,0.9548276662826538,0.1145564392209053,0.9410294890403748,0.19649174809455872
177,0.949047327041626,0.12511971592903137,0.9330334663391113,0.1936609297990799
178,0.9593234658241272,0.10840138792991638,0.933533251285553,0.1951214075088501
179,0.9561122059822083,0.11044717580080032,0.933533251285553,0.19894857704639435
180,0.9543994665145874,0.11327923834323883,0.9225387573242188,0.1907731592655182
181,0.9533290266990662,0.11534392833709717,0.9360319972038269,0.1901036947965622
182,0.9531149864196777,0.11317767202854156,0.9295352101325989,0.23544900119304657
183,0.9546135663986206,0.11257407069206238,0.9355322122573853,0.16934378445148468
184,0.954185426235199,0.11500098556280136,0.931034505367279,0.22105754911899567
185,0.9561122059822083,0.11248783022165298,0.9350324869155884,0.18929259479045868
186,0.9567544460296631,0.10955705493688583,0.9320339560508728,0.22261737287044525
187,0.958253026008606,0.10976485908031464,0.9295352101325989,0.21950803697109222
188,0.9533290266990662,0.11085612326860428,0.9370315074920654,0.17892369627952576
189,0.9593234658241272,0.1005140021443367,0.8940529823303223,0.25896695256233215
190,0.9567544460296631,0.1083187684416771,0.9330334663391113,0.20010323822498322
191,0.9563262462615967,0.10693248361349106,0.9395302534103394,0.18391256034374237
192,0.958253026008606,0.10710765421390533,0.9295352101325989,0.21476706862449646
193,0.9567544460296631,0.10822124779224396,0.9345327615737915,0.21392260491847992
194,0.9584671258926392,0.1127932071685791,0.9265367388725281,0.19578993320465088
195,0.955898106098175,0.11082129925489426,0.9350324869155884,0.20094747841358185
196,0.9599657654762268,0.10658809542655945,0.924537718296051,0.2352295070886612
197,0.9518304467201233,0.12338467687368393,0.9395302534103394,0.16896119713783264
198,0.9576107859611511,0.10818753391504288,0.9365317225456238,0.17148089408874512
199,0.9552558064460754,0.11488614231348038,0.9305347204208374,0.20597513020038605
200,0.9618925452232361,0.09840469807386398,0.9230384826660156,0.23625555634498596
201,0.9603939056396484,0.1017400249838829,0.927036464214325,0.22275298833847046
202,0.9580389857292175,0.111067034304142,0.9225387573242188,0.21816182136535645
203,0.9573966860771179,0.11482718586921692,0.931034505367279,0.19677293300628662
204,0.9520445466041565,0.12030396610498428,0.9330334663391113,0.16685912013053894
205,0.9614643454551697,0.10262750089168549,0.9325337409973145,0.206311896443367
206,0.9578248858451843,0.10656414180994034,0.9365317225456238,0.20427410304546356
207,0.9548276662826538,0.11178239434957504,0.9280359745025635,0.2304321825504303
208,0.955898106098175,0.11206790059804916,0.9320339560508728,0.181204155087471
209,0.9576107859611511,0.11278516799211502,0.9325337409973145,0.18764790892601013
210,0.9631770253181458,0.10359271615743637,0.9265367388725281,0.19152890145778656
211,0.9576107859611511,0.09965435415506363,0.9435282349586487,0.16113056242465973
212,0.9631770253181458,0.0961756631731987,0.927036464214325,0.19815802574157715
213,0.9563262462615967,0.11308766156435013,0.9400299787521362,0.15552721917629242
214,0.9646756649017334,0.09404584765434265,0.9390304684638977,0.17991885542869568
215,0.958253026008606,0.10713484138250351,0.9360319972038269,0.2007254958152771
216,0.9623206853866577,0.1034044399857521,0.9330334663391113,0.21580806374549866
217,0.9591094255447388,0.1072487011551857,0.9440279603004456,0.17486202716827393
218,0.9614643454551697,0.10100685805082321,0.9365317225456238,0.20152683556079865
219,0.9571826457977295,0.10787834227085114,0.9370315074920654,0.1739041805267334
220,0.9627488851547241,0.09550347924232483,0.9395302534103394,0.19951675832271576
221,0.958253026008606,0.10026298463344574,0.9470264911651611,0.1884392499923706
222,0.9627488851547241,0.09480937570333481,0.9345327615737915,0.19771698117256165
223,0.9578248858451843,0.10413145273923874,0.9320339560508728,0.23712073266506195
224,0.9595375657081604,0.10180433839559555,0.929035484790802,0.20885516703128815
225,0.9646756649017334,0.09749399870634079,0.9350324869155884,0.20960690081119537
226,0.9612502455711365,0.10169803351163864,0.9300349950790405,0.19595317542552948
227,0.961036205291748,0.09947201609611511,0.9390304684638977,0.16925573348999023
228,0.9631770253181458,0.10184644162654877,0.9225387573242188,0.18845869600772858
229,0.9597516655921936,0.10004062950611115,0.9220389723777771,0.20600953698158264
230,0.9640334248542786,0.09368958324193954,0.9325337409973145,0.2013969123363495
231,0.9595375657081604,0.09516238421201706,0.9360319972038269,0.2124042958021164
232,0.9580389857292175,0.09765073657035828,0.9255372285842896,0.24155499041080475
233,0.9578248858451843,0.09791333228349686,0.9370315074920654,0.22082994878292084
234,0.963391125202179,0.09745586663484573,0.9395302534103394,0.19012954831123352
235,0.9661742448806763,0.09495707601308823,0.9325337409973145,0.2139088362455368
236,0.963391125202179,0.0921192467212677,0.9305347204208374,0.2273011952638626
237,0.9629629850387573,0.09081923961639404,0.929035484790802,0.19634051620960236
238,0.9657461047172546,0.08860407024621964,0.9385307431221008,0.1949767917394638
239,0.963391125202179,0.09510718286037445,0.9390304684638977,0.21110117435455322
240,0.961036205291748,0.10636249929666519,0.931034505367279,0.20025521516799927
241,0.9631770253181458,0.09527848660945892,0.9380309581756592,0.19021598994731903
242,0.9668165445327759,0.09008222818374634,0.927036464214325,0.2166365087032318
243,0.9578248858451843,0.10230636596679688,0.9405297636985779,0.2171061933040619
244,0.9621065855026245,0.1047227531671524,0.9315342307090759,0.18552377820014954
245,0.9621065855026245,0.09483655542135239,0.9370315074920654,0.17687050998210907
246,0.9676728844642639,0.08575521409511566,0.9340329766273499,0.20858345925807953
247,0.9561122059822083,0.10563096404075623,0.9375312328338623,0.18489022552967072
248,0.9691714644432068,0.08647580444812775,0.9395302534103394,0.19573074579238892
249,0.9683151245117188,0.0863569900393486,0.9360319972038269,0.18395374715328217
